product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,is_accessory,combined_features
B08XY16Y6J,Headphone,"boAt Rockerz 450 Pro Bluetooth On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear Cushions, Easy Access Controls and Voice Assistant(Luscious Black)",boAt,â€ŽRockerz 450 Pro,"Playback- Choose the real pro and leave all charging worries at bay as the Rockerz 450 Pro comes with a mountainous playback of upto 70 hours(at 60% vol.). Charging Tme : 2 - 3 H, ASAP Charge- Charge for 10 mins and enjoy 10 hours of playtime with the Rockerz 450 Pro, Drivers- The unbeatable boAt signature sound shines through no matter what you're playing with its 40mm drivers. The bass is tuned for a thumping experience that transports you to another world., Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, Connectivity- Enjoy a wireless connectivity via its Bluetooth v5.0 and wired connectivity with its AUX port., Type-c Interface- Forget about up or down orientation as the Rockerz 450 Pro comes with the universal Type-c cable., 1 year warranty from the date of purchase",1799.0,4.0,19110,https://m.media-amazon.com/images/I/41SVusu4r6L._SX300_SY300_QL70_ML2_.jpg,True,"Headphone boAt â€ŽRockerz 450 Pro Playback- Choose the real pro and leave all charging worries at bay as the Rockerz 450 Pro comes with a mountainous playback of upto 70 hours(at 60% vol.). Charging Tme : 2 - 3 H, ASAP Charge- Charge for 10 mins and enjoy 10 hours of playtime with the Rockerz 450 Pro, Drivers- The unbeatable boAt signature sound shines through no matter what you're playing with its 40mm drivers. The bass is tuned for a thumping experience that transports you to another world., Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, Connectivity- Enjoy a wireless connectivity via its Bluetooth v5.0 and wired connectivity with its AUX port., Type-c Interface- Forget about up or down orientation as the Rockerz 450 Pro comes with the universal Type-c cable., 1 year warranty from the date of purchase"
B0DNPTYJ4Q,Headphone,"realme Buds Wireless 5 ANC in Ear Bluetooth Headphones,50dB ANC, 13.6mm Dynamic Bass Driver,360? Spatial Audio,45ms Low Latency,Upto 38hrs Playback,IP55 Rating,Dual Device Connection(Twilight Purple)",realme,â€ŽBuds Wireless 5,"50dB Hybrid Active Noise Cancellation, Up to 38 Hours of Playback| Charge 10mins for 20hrs Playback, 13.6mm Dynamic Bass Driver, 360Ëš Spatial Audio Effect, 45ms Ultra-low Latency, 5-mic ENC for crystal clear calls, Dual-device pairing | Bluetooth 5.4, IP55 Dust and Water Resistance",1799.0,3.8,298,https://m.media-amazon.com/images/I/31rXzVE+JQL._SY300_SX300_.jpg,True,"Headphone realme â€ŽBuds Wireless 5 50dB Hybrid Active Noise Cancellation, Up to 38 Hours of Playback| Charge 10mins for 20hrs Playback, 13.6mm Dynamic Bass Driver, 360Ëš Spatial Audio Effect, 45ms Ultra-low Latency, 5-mic ENC for crystal clear calls, Dual-device pairing | Bluetooth 5.4, IP55 Dust and Water Resistance"
B08D75R3Z1,Headphone,"pTron Boom Ultima 4D Dual Driver, in Ear Gaming Wired Headphones with in-Line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",pTron,â€ŽBoom,"In-ear Dual Driver Wired Earphones with Stereo Sound & Bass, In-line Remote Control with Mic, Music & Call Control. Speaker Sensitivity: 101dBÂ±3dB. Frequency Response: 20Hz~20KHz. Mic Sensitivity : -42dBÂ±3dB, 1 year manufacturer warranty, Dual Driver Ensures Better Sound Separation; Ergonomic Design; Passive noise cancellation, Comfort & Durable; Gold-plated 3.5mm Audio Jack; Widely compatible with 3.5mm Audio Port Devices; 1.2m Tangle-free Cable, On-the Cord Remote Control with Mic & Volume Control, Premium Design & Durable Material",299.0,3.5,22951,https://m.media-amazon.com/images/I/41EnFjIAoaL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone pTron â€ŽBoom In-ear Dual Driver Wired Earphones with Stereo Sound & Bass, In-line Remote Control with Mic, Music & Call Control. Speaker Sensitivity: 101dBÂ±3dB. Frequency Response: 20Hz~20KHz. Mic Sensitivity : -42dBÂ±3dB, 1 year manufacturer warranty, Dual Driver Ensures Better Sound Separation; Ergonomic Design; Passive noise cancellation, Comfort & Durable; Gold-plated 3.5mm Audio Jack; Widely compatible with 3.5mm Audio Port Devices; 1.2m Tangle-free Cable, On-the Cord Remote Control with Mic & Volume Control, Premium Design & Durable Material"
B0CZF42DLN,Headphone,"ZEBRONICS Aeon Wireless Over Ear Headphone with 110H Battery Backup, Supports Bluetooth & Aux, Gaming Mode, Enc, Dual Pairing, Rapid Charging (Beige)",ZEBRONICS,â€ŽZEB-AEON,"[Ergonomic design]: Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage., [ENC]: The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments., [ANC]: The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions., [Incredible audio]: Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass., [Low latency gaming]: Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature., [Voice assistant support]: The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms., [Impressive playtime]: With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110* hours [at 50%volume] so your gaming sessions can go day and night. The headphone is designed with a type-C charging port.",999.0,3.0,57,https://m.media-amazon.com/images/I/31aYtnQYEmL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone ZEBRONICS â€ŽZEB-AEON [Ergonomic design]: Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage., [ENC]: The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments., [ANC]: The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions., [Incredible audio]: Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass., [Low latency gaming]: Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature., [Voice assistant support]: The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms., [Impressive playtime]: With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110* hours [at 50%volume] so your gaming sessions can go day and night. The headphone is designed with a type-C charging port."
B0CC2G8L22,Headphone,"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, Beastâ„¢ Mode, ENxâ„¢, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Active Black)",boAt,â€ŽRockerz 460,"30 hours of Playback: Kickstart your audio fun with the boAt Rockerz 460 Wireless Headphones. Sing along to your playlist favorites on long trips for up to 30 hours as these headphones have your back., 40 mm High-Fidelity Drivers: Powerful 40 mm drivers in these headphones are your gateway to the audio realm. boAt Signature Sound from the drivers makes visuals come alive with enthralling audio whether you are watching fast-paced action sequences or jump-scares in horror movies., BEAST Mode: Designed with a dedicated button to activate low-latency BEAST mode, Rockerz 460 makes gaming childâ€™s play. Showcase your winning moves in the virtual arena without pesky lag dragging you behind., ENx Technology: Thanks to ENx technology, Rockerz 460 delivers your voice with high clarity amongst the cacophony. Whether you are working at home or attending calls on the go, these headphones make crystal-clear conversations a reality., Dual Pairing: Toggle between two devices like a pro with dual pairing. Answer a call on your mobile and immediately resume binge-watching on your laptop without the hassle of reconnecting. Seamless dual pairing makes these headphones your ultimate multitasking companion!, Bluetooth v5.2 Compatibility: Make daily commutes enjoyable with wireless Bluetooth v5.2 connectivity. Leave tangled wires behind as you escape reality with captivating sound!, Adaptive Fit: Stay comfortably engrossed in the sound with the adaptive fit of the headband and the cushioned earcups. Game and stream for hours on end without discomfort.",1299.0,3.9,286,https://m.media-amazon.com/images/I/41yaNQICAeL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone boAt â€ŽRockerz 460 30 hours of Playback: Kickstart your audio fun with the boAt Rockerz 460 Wireless Headphones. Sing along to your playlist favorites on long trips for up to 30 hours as these headphones have your back., 40 mm High-Fidelity Drivers: Powerful 40 mm drivers in these headphones are your gateway to the audio realm. boAt Signature Sound from the drivers makes visuals come alive with enthralling audio whether you are watching fast-paced action sequences or jump-scares in horror movies., BEAST Mode: Designed with a dedicated button to activate low-latency BEAST mode, Rockerz 460 makes gaming childâ€™s play. Showcase your winning moves in the virtual arena without pesky lag dragging you behind., ENx Technology: Thanks to ENx technology, Rockerz 460 delivers your voice with high clarity amongst the cacophony. Whether you are working at home or attending calls on the go, these headphones make crystal-clear conversations a reality., Dual Pairing: Toggle between two devices like a pro with dual pairing. Answer a call on your mobile and immediately resume binge-watching on your laptop without the hassle of reconnecting. Seamless dual pairing makes these headphones your ultimate multitasking companion!, Bluetooth v5.2 Compatibility: Make daily commutes enjoyable with wireless Bluetooth v5.2 connectivity. Leave tangled wires behind as you escape reality with captivating sound!, Adaptive Fit: Stay comfortably engrossed in the sound with the adaptive fit of the headband and the cushioned earcups. Game and stream for hours on end without discomfort."
B0CRL8FP2T,Earphones,"boAt Rockerz 235 Pro Wireless Bluetooth Neckband Earphone, Upto 20 hrs of Playtime, Beast Mode, Low Latency, IPX5 Water & Sweat Resistance, ENx Technology, Bluetooth v5.2(Ash Grey)",boAt,â€ŽRockerz 235 Pro,"Playback- The wireless neckband delivers a total playtime of up to 20 hours on a single charge via Type C interface, Clear Voice Calls- With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls., Connectivity- With the feature of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a purely wireless auditory bliss and stay connected to two devices simultaneously., IP Rating- Rockerz 235 pro is marked with IPX4 water and sweat resistance for a carefree listening time., Beast Mode for Gaming- Itâ€™s time to up your game and tune into Rockerz 235 Pro wireless neckband that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming and binge watch sessions.",699.0,3.8,87,https://m.media-amazon.com/images/I/31jJ++n-cLL._SY300_SX300_.jpg,True,"Earphones boAt â€ŽRockerz 235 Pro Playback- The wireless neckband delivers a total playtime of up to 20 hours on a single charge via Type C interface, Clear Voice Calls- With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls., Connectivity- With the feature of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a purely wireless auditory bliss and stay connected to two devices simultaneously., IP Rating- Rockerz 235 pro is marked with IPX4 water and sweat resistance for a carefree listening time., Beast Mode for Gaming- Itâ€™s time to up your game and tune into Rockerz 235 Pro wireless neckband that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming and binge watch sessions."
B0CZF1H82V,Headphone,"ZEBRONICS Aeon Wireless Over Ear Headphone with 110H Battery Backup, Supports Bluetooth & Aux, Gaming Mode, Enc, Dual Pairing, Rapid Charging (Black)",ZEBRONICS,â€ŽZEB-AEON,"[Ergonomic design]: Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage., [ENC]: The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments., [ANC]: The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions., [Incredible audio]: Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass., [Low latency gaming]: Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature., [Voice assistant support]: The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms., [Impressive playtime]: With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110* hours [at 50%volume] so your gaming sessions can go day and night. The headphone is designed with a type-C charging port.",999.0,3.1,158,https://m.media-amazon.com/images/I/41HFqEr055L._SX300_SY300_QL70_ML2_.jpg,True,"Headphone ZEBRONICS â€ŽZEB-AEON [Ergonomic design]: Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage., [ENC]: The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments., [ANC]: The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions., [Incredible audio]: Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass., [Low latency gaming]: Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature., [Voice assistant support]: The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms., [Impressive playtime]: With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110* hours [at 50%volume] so your gaming sessions can go day and night. The headphone is designed with a type-C charging port."
B0DGV46CN1,Headphone,"Noise Newly Launched Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Calm White)",Noise,â€ŽAirwave Max 5,"Premium Sound Quality: High Fidelity Acoustics powered by a 40mm driver, delivering crisp, well-balanced, and immersive audio., Adaptive Hybrid ANC: Intelligent noise cancellation up to 50dB, ensuring a truly distraction-free experience wherever you go., Premium Design: Ergonomically crafted for comfort, featuring a sleek and stunning premium finish., Extended Playtime: Up to 80 hours of continuous playtime, so you can keep the music going without interruption., Ultra-Low Latency: Enjoy lag-free audio with an ultra-low latency of just 30ms for seamless sound., Spatial Audio: 3D audio technology that creates a surround sound experience for a more immersive listening journey.",4999.0,4.2,73,https://m.media-amazon.com/images/I/31zr9t0Fd2L._SX300_SY300_QL70_ML2_.jpg,True,"Headphone Noise â€ŽAirwave Max 5 Premium Sound Quality: High Fidelity Acoustics powered by a 40mm driver, delivering crisp, well-balanced, and immersive audio., Adaptive Hybrid ANC: Intelligent noise cancellation up to 50dB, ensuring a truly distraction-free experience wherever you go., Premium Design: Ergonomically crafted for comfort, featuring a sleek and stunning premium finish., Extended Playtime: Up to 80 hours of continuous playtime, so you can keep the music going without interruption., Ultra-Low Latency: Enjoy lag-free audio with an ultra-low latency of just 30ms for seamless sound., Spatial Audio: 3D audio technology that creates a surround sound experience for a more immersive listening journey."
B0DBDNBF4Z,Headphone,SpinBot Ranger HX300 Wireless Bluetooth Over The Ear Headphones with up to 50ms Low Latency and Flip Boom Mic | 7 Mode RGB Lights | Dedicated Game Mode | Up to 18 Hours of Battery Backup (White),SpinBot,â€ŽRanger HX300,"Dual Mode: Gaming + Music | You can choose Game Mode for Low Latency and Music Mode for balanced audio., Flip style Boom Mic | 50ms Low latency | BT version 5.2, 7 Mode Gaming light effects to choose from as per your gaming setup style, Up to 18 Hours of battery backup | Noise Cancellation Mic, Adjustable headband | Soft memory protein ear pad for comfort, 40mm Gaming Optimized Drivers",1899.0,3.9,727,https://m.media-amazon.com/images/I/310w5aL-5FL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone SpinBot â€ŽRanger HX300 Dual Mode: Gaming + Music | You can choose Game Mode for Low Latency and Music Mode for balanced audio., Flip style Boom Mic | 50ms Low latency | BT version 5.2, 7 Mode Gaming light effects to choose from as per your gaming setup style, Up to 18 Hours of battery backup | Noise Cancellation Mic, Adjustable headband | Soft memory protein ear pad for comfort, 40mm Gaming Optimized Drivers"
B09YLFHFDW,Earphones,"Sony WI-C100 Bluetooth Neckband, in-Ear Wireless Earphones, Up to 25Hrs Battery, Hands Free Calling, IPX4, Comfortable Fit- Black",Sony,â€ŽWI-C100,"Equalizer Support : Your sound, just how you like it, Customizable Equalizer for Deep Bass, Application Support : Headphones Connect app for Android & iOS, Frequency Response - 20â€“20,000Hz, Battery Life : Long battery life of up to 25 hours, 10-minute quick charge will give you up to 60 minutes of playback, Sound Quality : DSEE restores high frequency sounds lost in compression, IP Ratings : Splash-proof and sweat-proof with an IPX4 rating, Built-In Mic : Easier, clearer hands-free calling, Operations : Easy to operation with buttons to play and pause, skip tracks and adjust the volume",1699.0,3.7,11290,https://m.media-amazon.com/images/I/31UgXTq3TTL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones Sony â€ŽWI-C100 Equalizer Support : Your sound, just how you like it, Customizable Equalizer for Deep Bass, Application Support : Headphones Connect app for Android & iOS, Frequency Response - 20â€“20,000Hz, Battery Life : Long battery life of up to 25 hours, 10-minute quick charge will give you up to 60 minutes of playback, Sound Quality : DSEE restores high frequency sounds lost in compression, IP Ratings : Splash-proof and sweat-proof with an IPX4 rating, Built-In Mic : Easier, clearer hands-free calling, Operations : Easy to operation with buttons to play and pause, skip tracks and adjust the volume"
B08HNFV61M,Headphone,"Sennheiser Hd 560S Over-The-Ear Wired Audiophile Over Ear Headphones-Neutral Frequency Response,Lifelike Sound with Open-Back Design,Wide Soundstage,Natural&Accurate Sound for Gamers,Detachable Cable",Sennheiser,â€ŽHD 560s,"Reference-grade headphones for analytical listening sessions, Natural and accurate reference sound, Angled transducers recreate the optimal listening position every time, without the need for acoustic room treatment, Open earcups facilitate natural expansion of sound waves, Superior detail retrieval with fast, clear bass response, Extended low-end reach with gratifying presence, Ultra-low distortion even at high SPL",12990.0,4.6,2649,https://m.media-amazon.com/images/I/41ifERPgV7L._SX300_SY300_QL70_ML2_.jpg,True,"Headphone Sennheiser â€ŽHD 560s Reference-grade headphones for analytical listening sessions, Natural and accurate reference sound, Angled transducers recreate the optimal listening position every time, without the need for acoustic room treatment, Open earcups facilitate natural expansion of sound waves, Superior detail retrieval with fast, clear bass response, Extended low-end reach with gratifying presence, Ultra-low distortion even at high SPL"
B07Q7S7247,Headphone,"Sennheiser HD 599 Special Edition Wired Headphones, Over Ear Audiophile Headphones with E.A.R. Technology for Wide Sound Field, Open-Back Earcups, Detachable Cable (Black) Without Mic",Sennheiser,â€ŽAudiophile,"Premium, around-ear, open back headphones, Outstanding natural spatial performance, brought to you by high-end proprietary Sennheiser transducers, â€œErgonomic acoustic refinementâ€ (E.A.R.) design, which channels the audio signal directly into your ears, Padded headband and luxurious ear pads perfect for long listening sessions, Cables included: 3m cable with a 6.3-mm jack for a home entertainment system and a shorted 1.2m cable with a 3.5mm jack perfect for use with phones, tables, and laptops.",8490.0,4.5,13877,https://m.media-amazon.com/images/I/41nCPANcDKL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone Sennheiser â€ŽAudiophile Premium, around-ear, open back headphones, Outstanding natural spatial performance, brought to you by high-end proprietary Sennheiser transducers, â€œErgonomic acoustic refinementâ€ (E.A.R.) design, which channels the audio signal directly into your ears, Padded headband and luxurious ear pads perfect for long listening sessions, Cables included: 3m cable with a 6.3-mm jack for a home entertainment system and a shorted 1.2m cable with a 3.5mm jack perfect for use with phones, tables, and laptops."
B09XS7JWHH,Headphone,"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours -Black",Sony,â€ŽWH-1000XM5,"Industry Leading noise cancellation-two processors control 8 microphones for unprecedented noise cancellation. With Auto NC Optimizer, noise cancelling is automatically optimized based on your wearing conditions and environment., Industry-leading call quality with our Precise Voice Pickup Technology uses four beamforming microphones and an AI-based noise reduction algorithm, Magnificent Sound, engineered to perfection with the new Integrated Processor V1, Crystal clear hands-free calling with 4 beamforming microphones, precise voice pickup, and advanced audio signal processing., Up to 40-hour battery life for continuous music playtime (With Noise Cancellation ON, get up to 30 Hours of playtime, and With Noise Cancellation off get up to 40 Hours.) All-day power and quick charging (3 min charge for 3 hours of playback)., Ultra-comfortable, lightweight design with soft fit leather, Multipoint connection allows you to quickly switch between devices",27989.0,4.4,14921,https://m.media-amazon.com/images/I/31vOBg8cPaL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone Sony â€ŽWH-1000XM5 Industry Leading noise cancellation-two processors control 8 microphones for unprecedented noise cancellation. With Auto NC Optimizer, noise cancelling is automatically optimized based on your wearing conditions and environment., Industry-leading call quality with our Precise Voice Pickup Technology uses four beamforming microphones and an AI-based noise reduction algorithm, Magnificent Sound, engineered to perfection with the new Integrated Processor V1, Crystal clear hands-free calling with 4 beamforming microphones, precise voice pickup, and advanced audio signal processing., Up to 40-hour battery life for continuous music playtime (With Noise Cancellation ON, get up to 30 Hours of playtime, and With Noise Cancellation off get up to 40 Hours.) All-day power and quick charging (3 min charge for 3 hours of playback)., Ultra-comfortable, lightweight design with soft fit leather, Multipoint connection allows you to quickly switch between devices"
B09R24HMNW,Earphones,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)",ZEBRONICS,â€ŽZEB-BRO,"The earphone comes with a snug fit providing utmost comfort while wearing them regularly. Connect the 3.5mm jack to the phone and wait for a few seconds for the product to get sync with the phone. Water Resistant : Yes;The snug-fit also ensures a passive noise cancellation so that you can bask in the pure audio experience., Impedance 16 ?; Frequency response 20Hz-20kHz, Cable length 1.2m, Country of Origin: China, Frequency Range: 20hz - 20khz",139.0,3.5,57166,https://m.media-amazon.com/images/I/31hGmv4D5WL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones ZEBRONICS â€ŽZEB-BRO The earphone comes with a snug fit providing utmost comfort while wearing them regularly. Connect the 3.5mm jack to the phone and wait for a few seconds for the product to get sync with the phone. Water Resistant : Yes;The snug-fit also ensures a passive noise cancellation so that you can bask in the pure audio experience., Impedance 16 ?; Frequency response 20Hz-20kHz, Cable length 1.2m, Country of Origin: China, Frequency Range: 20hz - 20khz"
B095KXJFQ7,Headphone,"Boult Audio Anchor Bluetooth Wireless Over Ear Headphones with Mic, Active Noise Cancellation, 30H Playtime, AUX Option, Type-C Fast Charging, Massive 40mm Drivers, Sweatproof Gaming ANC Headphones",Boult,â€ŽProBass Anchor,"Active Noise Cancellation - Anchor's active noise cancellation allows you to have a better listening experience and focus on what really matters., 30 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Anchor that boasts of up to 30 hours of playtime., Mammoth 40mm drivers - Have an exhilarating audio experience with deep, dynamic bass from the 40mm drivers, Gaming Mode - Enjoy a low latency gaming experience with the Game Mode on. With the provision of AUX connectivity, have an even better gaming experience with ANC and ultra-low latency., Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears., Voice Assistant â€“ With Anchor's Voice Assistance feature, you can summon Siri and Google Assistant at the touch of a button., IPX5 Water Resistance - Sweat and rain won't ruin your listening experience with Anchor's IPX5 Water Resistant tech., boult audio Anchor; earphones; boult audio; boult, boult audio headphones; wireless; wireless earphones; bluetooth; over ear; boult over ear; probass anchor; anchor; boult anchor, active noise cancellation; anc; over ear headphones",2999.0,3.8,725,https://m.media-amazon.com/images/I/31Sd4H9cJlL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone Boult â€ŽProBass Anchor Active Noise Cancellation - Anchor's active noise cancellation allows you to have a better listening experience and focus on what really matters., 30 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Anchor that boasts of up to 30 hours of playtime., Mammoth 40mm drivers - Have an exhilarating audio experience with deep, dynamic bass from the 40mm drivers, Gaming Mode - Enjoy a low latency gaming experience with the Game Mode on. With the provision of AUX connectivity, have an even better gaming experience with ANC and ultra-low latency., Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears., Voice Assistant â€“ With Anchor's Voice Assistance feature, you can summon Siri and Google Assistant at the touch of a button., IPX5 Water Resistance - Sweat and rain won't ruin your listening experience with Anchor's IPX5 Water Resistant tech., boult audio Anchor; earphones; boult audio; boult, boult audio headphones; wireless; wireless earphones; bluetooth; over ear; boult over ear; probass anchor; anchor; boult anchor, active noise cancellation; anc; over ear headphones"
B0CBFYNWWG,Headphone,"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Apricot)",HAMMER,â€ŽTangent,"Touch Control Headphone - Change track & Volume control with the touch controls on the headphone, 40 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Bash Max overhead headphones that boasts of up to 40 hours of playtime, Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears, Latest Bluetooth v5.3: With its strong and stable connectivity with up to 10M and built-in mic ensures good calling experience, Superior Sound: Bash Max Hammer headphone are powered by 40 MM powerful sound drivers for great sound experience. Quality Ear Cushions - It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its good quality ear cushions",2299.0,3.7,3136,https://m.media-amazon.com/images/I/315ZO+wzU7L._SY300_SX300_.jpg,True,"Headphone HAMMER â€ŽTangent Touch Control Headphone - Change track & Volume control with the touch controls on the headphone, 40 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Bash Max overhead headphones that boasts of up to 40 hours of playtime, Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears, Latest Bluetooth v5.3: With its strong and stable connectivity with up to 10M and built-in mic ensures good calling experience, Superior Sound: Bash Max Hammer headphone are powered by 40 MM powerful sound drivers for great sound experience. Quality Ear Cushions - It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its good quality ear cushions"
